,0,1
0,[150 150],0.0
1,[150 134],0.036822869121519976
2,[150 118],0.07817864209838397
3,[150 102],0.12515166902556457
4,[150  85],0.18293228012624388
5,[150  69],0.2471333580758376
6,[150  53],0.32461471466994635
7,[150  37],0.4220313298357492
8,[150  20],0.5642573677654057
9,[150   4],0.8015447327575568
