,0,1
0,[90 90 90 90 90],0.0
1,[90 90 90 81 81],1.03603160174891
2,[90 90 90 71 71],1.0804127463812152
3,[90 90 90 61 61],1.130394853893319
4,[90 90 90 52 52],1.1813854605235627
5,[90 90 90 42 42],1.246713409328813
6,[90 90 90 32 32],1.3245279563378074
7,[90 90 90 23 23],1.4103149672954753
8,[90 90 90 13 13],1.535652361286695
9,[90 90 90  3  3],1.7446557124138187
