,0,1
0,[20 20 20 20  0],0.9492735594994621
1,[20 19 19 19  0],0.9495246485495464
2,[20 17 17 17  0],0.95185821403845
3,[20 15 15 15  0],0.9575740345361949
4,[20 13 13 13  0],0.9683220308976571
5,[20 11 11 11  0],0.9867057117370684
6,[20  9  9  9  0],3.4681956688303144
7,[20  7  7  7  0],3.491044791987645
8,[20  5  5  5  0],3.5292623023631737
9,[20  3  3  3  0],3.597112564587622
