,0,1
0,[90 90 90 90 90],0.0
1,[90 81 81 81 81],3.0203542923039057
2,[90 71 71 71 71],3.0466693735755874
3,[90 61 61 61 61],3.078103347786564
4,[90 52 52 52 52],3.1123369764943316
5,[90 42 42 42 42],3.159764819058834
6,[90 32 32 32 32],3.222178752906352
7,[90 23 23 23 23],3.2995253751847042
8,[90 13 13 13 13],3.4310495973767496
9,[90  3  3  3  3],3.7029201762229613
