,0,1
0,[12 12 12],0.0
1,[12 12 11],0.032571862536716525
2,[12 12 10],0.0676459226320625
3,[12 12  9],0.1056143813083879
4,[12 12  8],0.14697673462071068
5,[12 12  7],0.1923866113729807
6,[12 12  6],0.24272937257234012
7,[12 12  5],0.2992599391409842
8,[12 12  4],0.3638713143894144
9,[12 12  3],0.43969028337251065
