,0,1
0,[50 50 50 50  0  0],1.9318516525781366
1,[50 45 45 45  0  0],1.932404879214347
2,[50 40 40 40  0  0],1.9343982345750947
3,[50 35 35 35  0  0],1.9385294114660825
4,[50 29 29 29  0  0],1.9479054302486958
5,[50 24 24 24  0  0],1.9616605513777747
6,[50 19 19 19  0  0],1.9845158408242178
7,[50 14 14 14  0  0],4.611491400037022
8,[50  8  8  8  0  0],4.665052015711806
9,[50  3  3  3  0  0],4.766871736792645
