,0,1
0,[125 125],0.0
1,[125 112],0.03585087439050817
2,[125  98],0.07927923290341324
3,[125  85],0.12515166902556457
4,[125  71],0.18219624896035708
5,[125  58],0.24451539550860146
6,[125  44],0.3256906297690554
7,[125  31],0.42064554543254246
8,[125  17],0.5601714906418005
9,[125   4],0.782690937656835
