,0,1
0,[90 90 90  0  0],1.9427884233063435
1,[90 81 81  0  0],1.943296218843052
2,[90 71 71  0  0],1.9454054657789122
3,[90 61 61  0  0],1.9499368796979515
4,[90 52 52  0  0],1.9571587361185565
5,[90 42 42  0  0],1.9706668641412615
6,[90 32 32  0  0],1.993691757586427
7,[90 23 23  0  0],3.6967721680509444
8,[90 13 13  0  0],3.7448126296054354
9,[90  3  3  0  0],3.860034276330233
