,0,1
0,[126 126 126 126],0.0
1,[126 113 113 113],2.023890505503857
2,[126  99  99  99],2.0537106744464686
3,[126  86  86  86],2.0863188952689478
4,[126  72  72  72],2.1285636733675006
5,[126  58  58  58],2.1812052271098215
6,[126  45  45  45],2.243945625937932
7,[126  31  31  31],2.3358313948281766
8,[126  17  17  17],2.475967053655699
9,[126   4   4   4],2.7305566341077476
